component_id,response,0.000,0.500,1.000,1.500
pipe_to_distro_1,func_std,0.0,0.357625502446344,0.2486463351831271,0.21480456233516088
pipe_to_distro_1,loss_mean,0.0,0.0020160000000000004,0.003196,0.0032999999999999995
pipe_to_distro_1,loss_std,0.0,0.0011112803426678618,0.0006468260971853254,0.0005909314681077664
pipe_to_distro_1,num_failures,0.0,0.16,0.68,0.76
pipe_to_distro_2,func_mean,1.0,0.6619999999999999,0.29,0.06
pipe_to_distro_2,func_std,0.0,0.33310058540927245,0.285657137141714,0.16703293088490065
pipe_to_distro_2,loss_mean,0.0,0.0016200000000000001,0.002792,0.0034360000000000003
pipe_to_distro_2,loss_std,0.0,0.0011691022196540387,0.0007143780511745865,0.000418931975385026
pipe_to_distro_2,num_failures,0.0,0.08,0.36,0.86
pipe_uv_in_1,func_mean,1.0,0.679,0.18799999999999997,0.142
pipe_uv_in_1,func_std,0.0,0.3198577808964478,0.2992590850751235,0.2617938119971517
pipe_uv_in_1,loss_mean,0.0,0.0009975000000000001,0.0018925000000000003,0.0020150000000000003
pipe_uv_in_1,loss_std,0.0,0.0006912353072579555,0.000547728262918758,0.0004105179655021203
pipe_uv_in_1,num_failures,0.0,0.06,0.62,0.72
pipe_uv_in_2,func_mean,1.0,0.566,0.13799999999999998,0.13899999999999998
pipe_uv_in_2,func_std,0.0,0.32732858109245516,0.189356806056714,0.2196110197599383
pipe_uv_in_2,loss_mean,0.0,0.001255,0.0019850000000000002,0.0019875
pipe_uv_in_2,loss_std,0.0,0.000620966987850401,0.00033226495451672307,0.0003866927074564505
pipe_uv_in_2,num_failures,0.0,0.1,0.6,0.64
pump_daf,func_mean,1.0,0.961,0.6210000000000001,0.466
pump_daf,func_std,0.0,0.07368174807915458,0.38653460388430944,0.41466130757523056
pump_daf,loss_mean,0.0,0.000505,0.0024200000000000003,0.0029900000000000005
pump_daf,loss_std,0.0,0.0007288518367953806,0.001553576518875076,0.0016695508378003947
pump_daf,num_failures,0.0,0.0,0.26,0.4
uv_chamber_1,func_mean,1.0,0.797,0.382,0.188
uv_chamber_1,func_std,0.0,0.3260996780127205,0.4105800774514029,0.3158417325180446
uv_chamber_1,loss_mean,0.0,0.007975,0.018480000000000003,0.02245
uv_chamber_1,loss_std,0.0,0.008889917041232724,0.008144452099435541,0.004466262419518138
uv_chamber_1,num_failures,0.0,0.1,0.48,0.7
uv_chamber_2,func_mean,1.0,0.7709999999999999,0.5489999999999999,0.205
uv_chamber_2,func_std,0.0,0.34118763166328286,0.418149494798212,0.3496069221282668
uv_chamber_2,loss_mean,0.0,0.00892,0.014650000000000002,0.021350000000000008
uv_chamber_2,loss_std,0.0,0.00905213234547529,0.009178235124467013,0.006717700499426869
uv_chamber_2,num_failures,0.0,0.12,0.3,0.7
uv_chamber_3,func_mean,1.0,0.8190000000000001,0.41100000000000003,0.221
uv_chamber_3,func_std,0.0,0.3106267857091529,0.4277019990600932,0.35862096982747677
uv_chamber_3,loss_mean,0.0,0.007575000000000001,0.01768,0.021105
uv_chamber_3,loss_std,0.0,0.008591456512140418,0.008548251283157275,0.006993048333881298
uv_chamber_3,num_failures,0.0,0.1,0.48,0.68
uv_chamber_4,func_mean,1.0,0.75,0.434,0.22
uv_chamber_4,func_std,0.0,0.34828149534535996,0.42690045678120325,0.3712142238654117
uv_chamber_4,loss_mean,0.0,0.009890000000000001,0.01756,0.021119999999999996
uv_chamber_4,loss_std,0.0,0.009429496274987332,0.00829270161045241,0.006868631595885749
uv_chamber_4,num_failures,0.0,0.14,0.46,0.72
uv_chamber_5,func_mean,1.0,0.743,0.405,0.256
uv_chamber_5,func_std,0.0,0.37815473023618257,0.44835811579584467,0.4021989557420556
uv_chamber_5,loss_mean,0.0,0.009155000000000002,0.016845000000000002,0.02015
uv_chamber_5,loss_std,0.0,0.009715180132143716,0.009637023658785944,0.007829591304787243
uv_chamber_5,num_failures,0.0,0.18,0.52,0.7
uv_chamber_6,func_mean,1.0,0.7859999999999999,0.4040000000000001,0.172
uv_chamber_6,func_std,0.0,0.3364580211556859,0.396716523477407,0.3435345688573422
uv_chamber_6,loss_mean,0.0,0.008395000000000001,0.018545000000000002,0.021705000000000006
uv_chamber_6,loss_std,0.0,0.009027747504222746,0.007581835200002702,0.006754940784344449
uv_chamber_6,num_failures,0.0,0.12,0.42,0.78
well_1,func_mean,1.0,0.694,0.38300000000000006,0.201
well_1,func_std,0.0,0.2977650080180678,0.31664017433042196,0.24443608571567332
well_1,loss_mean,0.0,0.017301999999999998,0.027962,0.033128000000000005
well_1,loss_std,0.0,0.011176994050280244,0.009769363131750195,0.007858321449266376
well_1,num_failures,0.0,0.06,0.26,0.48
well_2,func_mean,1.0,0.7420000000000002,0.287,0.271
well_2,func_std,0.0,0.274109467184189,0.27510179933980805,0.2961570529296913
well_2,loss_mean,0.0,0.015744,0.030914,0.031446999999999996
well_2,loss_std,0.0,0.01040010884558426,0.008022181997436855,0.008338335625291175
well_2,num_failures,0.0,0.04,0.34,0.44
